,0,1
290,113.69606824802125,115.08732909533279
291,113.53476205474142,114.92071146774889
292,113.3745047296976,114.7554083159333
293,113.21528630210523,114.59140469441633
294,113.05712735029124,114.42868594660904
295,112.90011717394998,114.26724236460733
296,112.7444207818632,114.1070612614843
297,112.5900735654402,113.9481248116075
298,112.43693434212453,113.79041837500084
299,112.28487216350068,113.63392787340065
300,112.13412175676085,113.47863967679942
301,111.98451521783628,113.32459041939258
302,111.83601937339895,113.17176461899008
303,111.68835485755258,113.02012878228314
304,111.54170062534183,112.86966019918296
305,111.39606293073695,112.72034052635185
306,111.25159583895429,112.57215394715618
307,111.10826937490268,112.42508617285985
308,110.96555090125733,112.27912388336343
309,110.82361300906194,112.13425741548106
310,110.68260012474093,111.99047814380889
311,110.54252907900882,111.84777039332806
312,110.40329515519828,111.70612205499542
313,110.26471353900858,111.56552055011443
314,110.12700680136997,111.42595433290444
315,109.99010531075069,111.28741223131873
316,109.85420550582539,111.14988337656213
317,109.71897122571356,111.01335713615293
318,109.58449257996664,110.87782306169818
319,109.45110860981988,110.74327086943794
320,109.3186404918428,110.60969043173587
321,109.18710630517515,110.47707177046333
322,109.05650995550292,110.34540570288588
323,108.92680607985713,110.21468271259407
324,108.79802705956435,110.08489275141983
325,108.67020396894418,109.95607791955283
326,108.5430869227476,109.82822686370199
327,108.41652721870304,109.70130955204331
328,108.2908478534589,109.57530563247737
329,108.16616881195638,109.45020125270749
330,108.0424611660999,109.3259837074159
331,107.9196609977775,109.20267892881273
332,107.79780841390473,109.08028419640864
333,107.6767107316907,108.95876827844802
334,107.55632554100374,108.83811270370852
335,107.43682600427825,108.71830323484618
336,107.31787203841965,108.59932807757454
337,107.19955868597901,108.48117689202762
338,107.08205753922476,108.36384023983184
339,106.96529573866408,108.24730926897749
340,106.84939475242354,108.13157553047617
341,106.73414523796765,108.0166308691037
342,106.6197133068943,107.90246735647194
343,106.50607255002356,107.78909681338789
344,106.39311293730577,107.67655042916319
345,106.28088879816082,107.56478310820165
346,106.16933766448504,107.45377922744534
347,106.05843143107798,107.34352600646056
348,105.94813093497793,107.23401338223763
349,105.83871058106328,107.12523256337417
350,105.73006434283333,107.0171755797541
351,105.62220805148762,106.90983496131386
352,105.51502266987005,106.80320357080574
353,105.40847443616858,106.69727776761246
354,105.30249808342836,106.59205082385142
355,105.19714857394453,106.48751443952035
356,105.0925164998327,106.38366180396856
357,104.98856387196554,106.28048616454832
358,104.88523638629951,106.1779808978937
359,104.78251141788583,106.07620447413245
360,104.68022094973645,105.97514564384231
361,104.57856398495947,105.8747556761958
362,104.47754575217928,105.77502133354798
363,104.37722785476439,105.67593253203161
364,104.27741510060369,105.57748098580086
365,104.17792342287771,105.47966017030193
366,104.07919686922426,105.38246587740547
367,103.98112841572,105.28589197704484
368,103.88327584378729,105.1899311163484
369,103.78596449810814,105.09457686156875
370,103.68943747719572,104.9998231307072
371,103.59359595088489,104.905664245783
372,103.4981725916569,104.81209473395695
373,103.403301208952,104.71910926778484
374,103.30896866657262,104.62670263132371
375,103.21511138319593,104.53486970031318
376,103.1214041056637,104.44360543013212
377,103.02832187694804,104.35290485226187
378,102.93573235126219,104.26276307215912
379,102.84364502539687,104.1731752569093
380,102.75177532429343,104.0841366291259
381,102.66022637238564,103.99564246710997
382,102.56911691321298,103.90768810436666
383,102.47838189830979,103.82026892882544
384,102.38817569857629,103.7333803819334
385,102.298187595323,103.64701795771964
386,102.20858209962344,103.56117720186172
387,102.11961246455269,103.47585373199611
388,102.03130866989768,103.39104337180775
389,101.94349902345579,103.30674169783703
390,101.85605105877195,103.2229444113082
391,101.76890524476373,103.13964728172601
392,101.68199307065618,103.05684613608818
393,101.59544958233064,102.97453685295073
394,101.50944286763601,102.8927153590097
395,101.4238769702234,102.81137762702551
396,101.33862846878219,102.73051967444391
397,101.25385130104621,102.65013756250939
398,101.16938466511593,102.57022739586898
399,101.08527063655302,102.49078532099007
400,101.00160539661773,102.41180752568333
401,100.91823829531201,102.33329023858371
402,100.83498484844827,102.2552297286273
403,100.751945593419,102.1776223045188
404,100.66918307129815,102.10046431420304
405,100.58639529586591,102.0237521443434
406,100.50385964853868,101.94748221980298
407,100.42194642241196,101.87165100313662
408,100.34060010678293,101.79625549513989
409,100.25981236129319,101.72129469992792
410,100.17931313922871,101.64676353132995
411,100.0991541243506,101.5726580364743
412,100.01926825313114,101.4989745367197
413,99.93966049784753,101.4257095237548
414,99.86044454264136,101.35285960114726
415,99.78181656089608,101.28042145111534
416,99.70357817131766,101.20839181538916
417,99.62544684607029,101.13676748402197
418,99.54759587416,101.0655452887182
419,99.47017900535614,100.99472209876119
420,99.39291901350227,100.92429481844498
421,99.31546382182891,100.85426069225885
422,99.2381787033489,100.78461699445474
423,99.16130572425666,100.7153604985497
424,99.08466412185905,100.64648804329333
425,99.00838176108499,100.57799670476722
426,98.93269193568165,100.50988559638355
427,98.85734786061757,100.44215423886091
428,98.78248253435237,100.37479808939167
429,98.70780124227815,100.3078132797267
430,98.63350551010222,100.24119699720812
431,98.55944084981763,100.17494592748308
432,98.48581322051585,100.10905677063953
433,98.41232440335908,100.04352956269936
434,98.3388437101131,99.97837898965457
435,98.26570471238769,99.91360119903817
436,98.19278606295694,99.84918599252943
437,98.1198055325025,99.78512633866164
438,98.04724338837039,99.72141699800673
439,97.97499892957084,99.65805376665027
440,97.90305684909491,99.59503305523806
441,97.83140244000917,99.53235165161196
442,97.75984118172308,99.47000658479092
443,97.68828694910859,99.4079950455016
444,97.61673458876933,99.34631433865688
445,97.54522959574868,99.28496185415558
446,97.47395983414945,99.22393504838016
447,97.40256861795456,99.16323143207075
448,97.33169258035556,99.10284915025777
449,97.2610923734816,99.04278836877688
450,97.1909158560386,98.98304472593469
451,97.1209156973727,98.92361538941465
452,97.05111700659023,98.86449777123663
453,96.98121752561629,98.80570690406306
454,96.91130659210101,98.7472421052061
455,96.84165079555167,98.68909461646214
456,96.77213949345176,98.63125758351282
457,96.70287318200918,98.57372606420945
458,96.63373391816471,98.51649621212005
459,96.56477559919676,98.45956482406913
460,96.49567752228226,98.40292908653919
461,96.426716484104,98.34658713639175
462,96.35797772215079,98.29053746863715
463,96.28967014757815,98.23477698377548
464,96.22166197024967,98.17930311955155
465,96.15389022762363,98.12411352294383
466,96.08643134502556,98.06920597421544
467,96.01907605387667,98.01457834292287
468,95.95208367920166,97.96022856194543
469,95.88557568450885,97.90615584973088
470,95.81953632143777,97.85235816952262
471,95.75379242869784,97.79883328397996
472,95.68817617768053,97.74557905275903
473,95.6228205056505,97.69259326735508
474,95.55794582992164,97.6398738753533
475,95.49362965715643,97.58741892148655
476,95.42965054656307,97.5352265141557
477,95.36604818030119,97.4832949345184
478,95.30276340460496,97.43162270826492
479,95.23993464948327,97.38020895516914
480,95.17755645967722,97.32905663949609
481,95.1156711357791,97.27816738644837
482,95.05424626588633,97.22753602150786
483,94.99322711211394,97.17715947576384
484,94.93262553805937,97.1270343981452
485,94.87229049461678,97.07715803427479
486,94.81237536598972,97.02752806318814
487,94.75285643337652,96.97814242475724
488,94.69360068980143,96.92899922041389
489,94.63459366982829,96.88009665532098
490,94.57595048095047,96.8314330042206
491,94.51761247265419,96.7830065909561
492,94.45965599688044,96.73481577599154
493,94.40204878298303,96.68685923513596
494,94.3447757312482,96.63913640046152
495,94.28781015091934,96.59164543120573
496,94.23111495668914,96.54438429601906
497,94.17476148392026,96.49735122007573
498,94.11868674086436,96.45054455068167
499,94.06285563330937,96.40396271002278
500,94.00731536000131,96.35760416875333
